rank	gene_id	symbol	u_stat_igha1_vs_ighg1	pvalue	mean_log1p_igha1	mean_log1p_ighg1	diff_mean_log1p_igha1_minus_ighg1	mean_norm_igha1	mean_norm_ighg1	log2fc_norm_igha1_vs_ighg1	pct_detected_igha1	pct_detected_ighg1	qvalue_bh	gene	lavous_p	lavous_q	lrt	lavous_signif	wilcoxon_neg_log10_p	log2fc_clipped	wilcoxon_bh_signif	lavous_q_signif	lavous_direction
1860	ENSG00000011143	MKS1	1960.0	0.1597382709511979	0.0147936556281301	0.0814082742510313	-0.0666146186229011	0.0192249671881707	0.1364258814134208	-2.827064259152967	0.0294117647058823	0.104	0.9053058825209764						0.7965910207951069	-2.827064259152967	False	False	higher in IGHG1
1861	ENSG00000183808	RBM12B	2290.0	0.1597382709511979	0.1167734178902821	0.0551810001079254	0.0615924177823567	0.1890286298758782	0.1077921096054398	0.8103531762624631	0.1470588235294117	0.072	0.9053058825209764						0.7965910207951069	0.8103531762624631	False	False	higher in IGHA1
1862	ENSG00000119638	NEK9	2411.0	0.1598775724264529	0.3480070288680628	0.2699776510039421	0.0780293778641207	0.5344001376883538	0.486580546413204	0.1352417370621828	0.4705882352941176	0.32	0.9053058825209764						0.7962124546688752	0.1352417370621828	False	False	higher in IGHA1
1863	ENSG00000073849	ST6GAL1	1790.0	0.1599409408441865	1.5031861675874478	1.7320427877913191	-0.2288566202038713	4.505551563899845	6.5053412077968655	-0.5299209990273048	0.9411764705882352	0.952	0.9053058825209764						0.7960403535967556	-0.5299209990273048	False	False	higher in IGHG1
1864	ENSG00000204304	PBX2	1823.0	0.1599986657531084	0.252089061973432	0.3791754717847072	-0.1270864098112751	0.3744720831326373	0.6301053669702515	-0.7507349265271359	0.3529411764705882	0.448	0.9053058825209764						0.7958836389595664	-0.7507349265271359	False	False	higher in IGHG1
1865	ENSG00000113272	THG1L	1853.0	0.1602810856613452	0.136562183532369	0.240403742889528	-0.1038415593571589	0.1961395575595236	0.3764510903885937	-0.94058190585561	0.2058823529411764	0.328	0.9053058825209764						0.7951177245427157	-0.94058190585561	False	False	higher in IGHG1
1866	ENSG00000166579	NDEL1	1832.0	0.1603018422879398	0.2343240300483971	0.3502280952622768	-0.1159040652138796	0.3943756306721371	0.59257280158268	-0.587422001328471	0.2941176470588235	0.408	0.9053058825209764						0.7950614864363186	-0.587422001328471	False	False	higher in IGHG1
1867	ENSG00000089127	OAS1	2448.0	0.160451446264989	0.7593098851146494	0.5885925281507404	0.170717356963909	1.571436994236511	1.1767851373037554	0.4172334983466031	0.7058823529411765	0.56	0.9053058825209764						0.7946563639404104	0.4172334983466031	False	False	higher in IGHA1
1868	ENSG00000239900	ADSL	2431.0	0.1604860067590179	0.5137168350588773	0.3783088758408038	0.1354079592180734	0.928965304918481	0.6588272937967843	0.4957243910176907	0.5588235294117647	0.424	0.9053058825209764						0.7945628290053931	0.4957243910176907	False	False	higher in IGHA1
1869	ENSG00000111726	CMAS	2380.0	0.1606570115510847	0.2818918800257314	0.1706554421732459	0.1112364378524854	0.4740890164829429	0.2603219067472724	0.8648612438438746	0.3235294117647059	0.232	0.9053058825209764						0.7941003157925344	0.8648612438438746	False	False	higher in IGHA1
1870	ENSG00000183617	MRPL54	1791.0	0.1606658329722482	0.939262971421534	1.081778616323586	-0.1425156449020517	1.9224728009929752	2.3901473018766133	-0.3141363451572833	0.8235294117647058	0.872	0.9053058825209764						0.794076470027441	-0.3141363451572833	False	False	higher in IGHG1
1871	ENSG00000145287	PLAC8	1806.5	0.1607479753818713	0.4383221057692534	0.6099396233870296	-0.1716175176177761	0.8311894221833178	1.2520370087764687	-0.5910280071656182	0.4411764705882353	0.576	0.9053058825209764						0.7938544883012115	-0.5910280071656182	False	False	higher in IGHG1
1872	ENSG00000100503	NIN	2452.0	0.1607523553302898	0.8463847161416767	0.6928394797142029	0.1535452364274737	1.6160883871743987	1.5102375583836958	0.097730602688225	0.8235294117647058	0.6	0.9053058825209764						0.7938426551100911	0.097730602688225	False	False	higher in IGHA1
1873	ENSG00000163346	PBXIP1	1797.0	0.1609229370974044	0.5995622396482642	0.7493829814268187	-0.1498207417785545	1.3473643709602607	1.6065411695238234	-0.2538178968574424	0.5588235294117647	0.696	0.9053058825209764						0.7933820494691896	-0.2538178968574424	False	False	higher in IGHG1
1874	ENSG00000100991	TRPC4AP	2447.0	0.1610307755200317	0.6850940462847502	0.5385863875289485	0.1465076587558017	1.267424694080981	1.0221573411723122	0.310282741522701	0.7058823529411765	0.552	0.9053058825209764						0.7930911155131567	0.310282741522701	False	False	higher in IGHA1
1875	ENSG00000197965	MPZL1	2370.0	0.1610595598622334	0.2460479215094938	0.1588430968123133	0.0872048246971805	0.3938729538922174	0.2564540048977792	0.619030251479525	0.3235294117647059	0.2	0.9053058825209764						0.7930134920662945	0.619030251479525	False	False	higher in IGHA1
1876	ENSG00000160445	ZER1	2407.0	0.161089925914235	0.3653266929207246	0.2802261081409103	0.0851005847798143	0.5734369932392198	0.5113336139540535	0.1653701088314445	0.4705882352941176	0.304	0.9053058825209764						0.7929316182192588	0.1653701088314445	False	False	higher in IGHA1
1877	ENSG00000160439	RDH13	2372.5	0.161120912298734	0.2358854956832866	0.1558276066339978	0.0800578890492888	0.3583934371252743	0.2470850906670947	0.5365362574983672	0.3235294117647059	0.208	0.9053058825209764						0.7928480877215377	0.5365362574983672	False	False	higher in IGHA1
1878	ENSG00000262420	AC007613.1	2006.0	0.1613783247626512	0.0	0.0601686320109927	-0.0601686320109927	0.0	0.1292386260915015	-26.945462089073533	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1879	ENSG00000250155	AC008957.1	2006.0	0.1613783247626512	0.0	0.0340108044594945	-0.0340108044594945	0.0	0.0474051863924954	-25.498541601308663	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1880	ENSG00000257496	AC025031.1	2006.0	0.1613783247626512	0.0	0.0303316745729877	-0.0303316745729877	0.0	0.04067699346804	-25.277709749841534	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1881	ENSG00000283415	AC087280.2	2006.0	0.1613783247626512	0.0	0.0516285728702256	-0.0516285728702256	0.0	0.0909797152977204	-26.43904160008852	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1882	ENSG00000188234	AGAP4	2006.0	0.1613783247626512	0.0	0.0375938666773122	-0.0375938666773122	0.0	0.0544743461611255	-25.699073665914344	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1883	ENSG00000272009	AL121944.1	2006.0	0.1613783247626512	0.0	0.0400960161389089	-0.0400960161389089	0.0	0.0619383130589037	-25.884328778061025	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1884	ENSG00000240963	AL645465.1	2006.0	0.1613783247626512	0.0	0.0410969998841706	-0.0410969998841706	0.0	0.0664631193260141	-25.986050690813435	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1885	ENSG00000133805	AMPD3	2006.0	0.1613783247626512	0.0	0.0380869640828282	-0.0380869640828282	0.0	0.0559220608912938	-25.736914219229327	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1886	ENSG00000102409	BEX4	2006.0	0.1613783247626512	0.0	0.0393434481994377	-0.0393434481994377	0.0	0.0591748844416488	-25.818481672219587	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1887	ENSG00000158402	CDC25C	2006.0	0.1613783247626512	0.0	0.032981527146677	-0.032981527146677	0.0	0.0474643782550691	-25.50034187974768	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1888	ENSG00000205559	CHKB-DT	2006.0	0.1613783247626512	0.0	0.034373250908918	-0.034373250908918	0.0	0.0484488544287024	-25.52995924756418	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1889	ENSG00000174080	CTSF	2006.0	0.1613783247626512	0.0	0.0516338464881296	-0.0516338464881296	0.0	0.1248127144940382	-26.89518967763975	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1890	ENSG00000235706	DICER1-AS1	2006.0	0.1613783247626512	0.0	0.0363173458376807	-0.0363173458376807	0.0	0.0530226880914463	-25.66010650379648	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1891	ENSG00000139160	ETFBKMT	2006.0	0.1613783247626512	0.0	0.0386133659183779	-0.0386133659183779	0.0	0.056626700279788	-25.75497915402459	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1892	ENSG00000101447	FAM83D	2006.0	0.1613783247626512	0.0	0.0371701606865323	-0.0371701606865323	0.0	0.0577076903325759	-25.782260279579237	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1893	ENSG00000158555	GDPD5	2006.0	0.1613783247626512	0.0	0.0403727697839401	-0.0403727697839401	0.0	0.0604393770114847	-25.848985477851876	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1894	ENSG00000164604	GPR85	2006.0	0.1613783247626512	0.0	0.0368250660316525	-0.0368250660316525	0.0	0.0529029868606929	-25.65684586953904	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1895	ENSG00000232940	HCG25	2006.0	0.1613783247626512	0.0	0.0452019327728595	-0.0452019327728595	0.0	0.0782521668031296	-26.221627383483685	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1896	ENSG00000258667	HIF1A-AS2	2006.0	0.1613783247626512	0.0	0.0398607049651418	-0.0398607049651418	0.0	0.0603960404468984	-25.847950657932703	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1898	ENSG00000123411	IKZF4	2006.0	0.1613783247626512	0.0	0.0358578198299003	-0.0358578198299003	0.0	0.0510139192751829	-25.604387636231337	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1899	ENSG00000213859	KCTD11	2006.0	0.1613783247626512	0.0	0.0406216481954299	-0.0406216481954299	0.0	0.0619546732441144	-25.88470979652756	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1900	ENSG00000087299	L2HGDH	2006.0	0.1613783247626512	0.0	0.0418897144420564	-0.0418897144420564	0.0	0.0654431254315946	-25.963738336385077	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1901	ENSG00000230943	LINC02541	2006.0	0.1613783247626512	0.0	0.0472459050542851	-0.0472459050542851	0.0	0.0791389137779045	-26.23788394616013	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1902	ENSG00000219481	NBPF1	2006.0	0.1613783247626512	0.0	0.0397072311546201	-0.0397072311546201	0.0	0.058443150453178	-25.800530639465983	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1903	ENSG00000103226	NOMO3	2006.0	0.1613783247626512	0.0	0.0506039967352043	-0.0506039967352043	0.0	0.0873371422925528	-26.38009200704176	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1904	ENSG00000124588	NQO2	2006.0	0.1613783247626512	0.0	0.0355453132438551	-0.0355453132438551	0.0	0.050424751358196	-25.58762875782459	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1905	ENSG00000169752	NRG4	2006.0	0.1613783247626512	0.0	0.0386129424370059	-0.0386129424370059	0.0	0.0563672193846771	-25.74835309037231	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1906	ENSG00000158006	PAFAH2	2006.0	0.1613783247626512	0.0	0.0508484071583092	-0.0508484071583092	0.0	0.0914607154343044	-26.446648884386043	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1907	ENSG00000114631	PODXL2	2006.0	0.1613783247626512	0.0	0.0380467832812656	-0.0380467832812656	0.0	0.0546783063180826	-25.70446524618977	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1908	ENSG00000110844	PRPF40B	2006.0	0.1613783247626512	0.0	0.0468330821709469	-0.0468330821709469	0.0	0.0810506089427689	-26.272319706932723	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1909	ENSG00000163629	PTPN13	2006.0	0.1613783247626512	0.0	0.0495899632854642	-0.0495899632854642	0.0	0.0827292951676074	-26.30189497246305	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1910	ENSG00000169231	THBS3	2006.0	0.1613783247626512	0.0	0.0460622311495143	-0.0460622311495143	0.0	0.0769285823214292	-26.1970164048458	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1911	ENSG00000164953	TMEM67	2006.0	0.1613783247626512	0.0	0.0382469689092645	-0.0382469689092645	0.0	0.0559758160943914	-25.738300346859265	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1912	ENSG00000115085	ZAP70	2006.0	0.1613783247626512	0.0	0.0405262689832256	-0.0405262689832256	0.0	0.0624709963076356	-25.896683225958974	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1913	ENSG00000256294	ZNF225	2006.0	0.1613783247626512	0.0	0.0446623013790966	-0.0446623013790966	0.0	0.0732170876156069	-26.125677072061404	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1914	ENSG00000083817	ZNF416	2006.0	0.1613783247626512	0.0	0.0350859744353775	-0.0350859744353775	0.0	0.0490635653059697	-25.548148767755247	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1915	ENSG00000081386	ZNF510	2006.0	0.1613783247626512	0.0	0.0411826541081876	-0.0411826541081876	0.0	0.0617840820932007	-25.88073188097931	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1916	ENSG00000178935	ZNF552	2006.0	0.1613783247626512	0.0	0.0412217413208806	-0.0412217413208806	0.0	0.063794876456693	-25.926937248632303	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1917	ENSG00000186187	ZNRF1	2006.0	0.1613783247626512	0.0	0.0408407305114193	-0.0408407305114193	0.0	0.061727135726413	-25.87940153630451	0.0	0.056	0.9053058825209764						0.7921547971735551	-8.0	False	False	higher in IGHG1
1918	ENSG00000116095	PLEKHA3	1838.5	0.1613861196440364	0.1966572111379441	0.3211467344230077	-0.1244895232850635	0.303108485971221	0.5445369536988219	-0.845195712131611	0.2647058823529412	0.384	0.9053058825209764						0.792133820427002	-0.845195712131611	False	False	higher in IGHG1
1919	ENSG00000140009	ESR2	1955.5	0.1615240570752478	0.0369496409440344	0.081401153208641	-0.0444515122646065	0.0738929014953733	0.1274175098594073	-0.7860558558403421	0.0294117647058823	0.112	0.9053058825209764						0.7917627855499016	-0.7860558558403421	False	False	higher in IGHG1
1920	ENSG00000206418	RAB12	1955.5	0.1615240570752478	0.0369496409440344	0.0865632646817936	-0.0496136237377592	0.0738929014953733	0.1371987738291552	-0.8927598949543792	0.0294117647058823	0.112	0.9053058825209764						0.7917627855499016	-0.8927598949543792	False	False	higher in IGHG1
1921	ENSG00000137312	FLOT1	2450.5	0.1616164405112554	0.7012853713380282	0.570142491907998	0.1311428794300301	1.2568684109759976	1.032437565015701	0.2837790734528722	0.7352941176470589	0.608	0.9053058825209764						0.7915144624961826	0.2837790734528722	False	False	higher in IGHA1
1922	ENSG00000134461	ANKRD16	1822.0	0.1617040863928989	0.2939080062324419	0.4136786232482574	-0.1197706170158154	0.5297335448363896	0.7384628326512817	-0.4792584414813867	0.3235294117647059	0.472	0.9053058825209764						0.7912790049825125	-0.4792584414813867	False	False	higher in IGHG1
1923	ENSG00000102543	CDADC1	2321.5	0.1617100253992646	0.1344491412232676	0.0796596775580925	0.0547894636651751	0.1931531407229746	0.1219415955783225	0.6635548034449401	0.2058823529411764	0.112	0.9053058825209764						0.7912630546723753	0.6635548034449401	False	False	higher in IGHA1
1924	ENSG00000205683	DPF3	2304.0	0.1621080856055319	0.1157933010827842	0.0710085579784079	0.0447847431043762	0.1713358830050635	0.1331563873945746	0.3637056903590746	0.1764705882352941	0.088	0.9053058825209764						0.7901953229288449	0.3637056903590746	False	False	higher in IGHA1
1925	ENSG00000117500	TMED5	2458.0	0.1621222715428741	1.4232170474373596	1.233523799092141	0.1896932483452185	3.7615029614827513	3.097475292260082	0.2802164517215091	0.9411764705882352	0.864	0.9053058825209764						0.7901573198598758	0.2802164517215091	False	False	higher in IGHA1
1926	ENSG00000237436	CAMTA1-DT	2289.0	0.162291654247595	0.1032830550040044	0.0497862455541418	0.0534968094498625	0.1511253692234156	0.0741553061763201	1.0271240209033383	0.1470588235294117	0.072	0.9053058825209764						0.7897038129366114	1.0271240209033383	False	False	higher in IGHA1
1927	ENSG00000232712	KIZ-AS1	1961.0	0.162291654247595	0.0141246862697183	0.0727124203182454	-0.058587734048527	0.0181312126085756	0.1076013557340565	-2.5691488689129915	0.0294117647058823	0.104	0.9053058825209764						0.7897038129366114	-2.5691488689129915	False	False	higher in IGHG1
1928	ENSG00000198695	MT-ND6	2458.0	0.1624799237034274	2.828250383079016	2.7110684956504425	0.1171818874285732	19.117933441332777	21.112627293364906	-0.1431795382189561	1.0	1.0	0.9053058825209764						0.7892002935372	-0.1431795382189561	False	False	higher in IGHG1
1929	ENSG00000113583	C5orf15	2428.5	0.1624934077049459	0.4544595710067923	0.3349564207287254	0.1195031502780669	0.7536810493230753	0.5481352227257048	0.4594222729772897	0.5588235294117647	0.416	0.9053058825209764						0.7891642534878123	0.4594222729772897	False	False	higher in IGHA1
1930	ENSG00000181222	POLR2A	2432.5	0.1624962671827879	0.6004625896384541	0.4329559770979397	0.1675066125405143	1.2696815308762237	0.8010474516037628	0.6645070651748535	0.5588235294117647	0.448	0.9053058825209764						0.7891566110576436	0.6645070651748535	False	False	higher in IGHA1
1931	ENSG00000198794	SCAMP5	1876.0	0.1627548056553003	0.1042232913806475	0.2023359001553661	-0.0981126087747185	0.1561599616209539	0.3296324679959057	-1.077833743162735	0.1470588235294117	0.264	0.9053058825209764						0.7884661791728818	-1.077833743162735	False	False	higher in IGHG1
1932	ENSG00000165506	DNAAF2	1825.0	0.162788141974603	0.2708335890162267	0.4051324093774109	-0.1342988203611842	0.4653887180630751	0.7211638577254678	-0.6318908571195876	0.3235294117647059	0.456	0.9053058825209764						0.7883772337377178	-0.6318908571195876	False	False	higher in IGHG1
1933	ENSG00000105926	MPP6	2409.0	0.1628236344182115	0.3413470995734875	0.2709785213692202	0.0703685782042673	0.5194928395338833	0.5114272153948063	0.0225749286719241	0.4705882352941176	0.32	0.9053058825209764						0.7882825555129913	0.0225749286719241	False	False	higher in IGHA1
1934	ENSG00000082269	FAM135A	1904.0	0.1629386303997329	0.088088012577105	0.1471298011284006	-0.0590417885512955	0.1593359734113032	0.2300720756496631	-0.5300138662941993	0.088235294117647	0.2	0.9053058825209764						0.7879759385245676	-0.5300138662941993	False	False	higher in IGHG1
1935	ENSG00000086200	IPO11	1892.0	0.1631130828851479	0.0835458875335363	0.1888342968504903	-0.105288409316954	0.1239375780414688	0.3217203196030526	-1.3761933703034313	0.1176470588235294	0.224	0.9053058825209764						0.7875112039078624	-1.3761933703034313	False	False	higher in IGHG1
1936	ENSG00000091073	DTX2	2383.0	0.1631166017604899	0.266707122871976	0.1862014786383413	0.0805056442336347	0.4033664456019498	0.2993968535685541	0.4300320159677376	0.3529411764705882	0.24	0.9053058825209764						0.7875018348760696	0.4300320159677376	False	False	higher in IGHA1
1937	ENSG00000100764	PSMC1	1803.0	0.1631261936255924	0.4502273937277589	0.5602325893574265	-0.1100051956296676	0.7706176509561108	0.9699449995190272	-0.3318877103555565	0.5588235294117647	0.616	0.9053058825209764						0.7874762974901393	-0.3318877103555565	False	False	higher in IGHG1
1938	ENSG00000166780	C16orf45	2243.5	0.1631540365671652	0.0594163084860963	0.0231683357619636	0.0362479727241327	0.0868178163383619	0.0355328427197806	1.2888379994265111	0.088235294117647	0.032	0.9053058825209764						0.78740217693489	1.2888379994265111	False	False	higher in IGHA1
1939	ENSG00000204390	HSPA1L	2243.5	0.1631540365671652	0.0575240218045715	0.0205830550609021	0.0369409667436694	0.0836971463831391	0.0290309532977537	1.527586456178505	0.088235294117647	0.032	0.9053058825209764						0.78740217693489	1.527586456178505	False	False	higher in IGHA1
1940	ENSG00000130734	ATG4D	2385.0	0.1633742639828408	0.2731237926227514	0.1698419657164614	0.10328182690629	0.439736623905342	0.2576814073507093	0.7710512462720862	0.3529411764705882	0.248	0.9053058825209764						0.7868163559464313	0.7710512462720862	False	False	higher in IGHA1
1941	ENSG00000167977	KCTD5	1907.5	0.1634185198391495	0.0590229029867705	0.1286520176768581	-0.0696291146900875	0.0855542478547272	0.1887466877482313	-1.1415399252032086	0.088235294117647	0.192	0.9053058825209764						0.7866987274353027	-1.1415399252032086	False	False	higher in IGHG1
1942	ENSG00000063245	EPN1	1801.0	0.1641063515547729	0.5161837194945573	0.6639695803359807	-0.1477858608414234	0.9301635895438024	1.2392586168126	-0.4139209167829304	0.5588235294117647	0.664	0.9053058825209764						0.7848746097341864	-0.4139209167829304	False	False	higher in IGHG1
1943	ENSG00000148090	AUH	1817.0	0.164335134396254	0.3204903213911321	0.4372901802361958	-0.1167998588450637	0.5535056428635079	0.8029772334210691	-0.5367610581736482	0.4117647058823529	0.504	0.9053058825209764						0.7842695756813673	-0.5367610581736482	False	False	higher in IGHG1
1944	ENSG00000096968	JAK2	2447.5	0.1643655721815621	0.7688423772839115	0.610936831674798	0.1579055456091135	1.646922562753138	1.2368521679637832	0.4130996461039662	0.6764705882352942	0.608	0.9053058825209764						0.7841891440791595	0.4130996461039662	False	False	higher in IGHA1
1945	ENSG00000103479	RBL2	1805.0	0.164377545014235	0.4488237915949372	0.5794248286527321	-0.1306010370577949	0.7655792843980764	1.0977034691584475	-0.5198646824387831	0.5588235294117647	0.6	0.9053058825209764						0.7841575100470359	-0.5198646824387831	False	False	higher in IGHG1
1946	ENSG00000131652	THOC6	1861.5	0.1644212983202344	0.1422974445150965	0.2521582827051375	-0.109860838190041	0.2285997684259845	0.4351038478835885	-0.9285358304672152	0.2058823529411764	0.304	0.9053058825209764						0.7840419267969246	-0.9285358304672152	False	False	higher in IGHG1
1947	ENSG00000173889	PHC3	2454.0	0.1644478154870201	0.9961688784696988	0.8461613402123266	0.1500075382573721	2.142322814310122	1.969284415156567	0.1215043993940479	0.8529411764705882	0.728	0.9053058825209764						0.7839718912797404	0.1215043993940479	False	False	higher in IGHA1
1948	ENSG00000188986	NELFB	2442.0	0.1644709784068561	0.5686046616980234	0.4500196259055821	0.1185850357924412	0.9623142983274072	0.7472291470359337	0.3649574333426721	0.6470588235294118	0.536	0.9053058825209764						0.7839107240343721	0.3649574333426721	False	False	higher in IGHA1
1949	ENSG00000117394	SLC2A1	2303.0	0.1644728396968444	0.11036705397766	0.0640543513559869	0.046312702621673	0.1582190452275922	0.0990944893736349	0.675046528934069	0.1764705882352941	0.088	0.9053058825209764						0.7839058092256622	0.675046528934069	False	False	higher in IGHA1
1950	ENSG00000115339	GALNT3	2368.0	0.1645129232375611	0.2346041217260549	0.1713359068774311	0.0632682148486238	0.3559813646468378	0.3109956772080903	0.1949071913393448	0.3235294117647059	0.2	0.9053058825209764						0.783799980569253	0.1949071913393448	False	False	higher in IGHA1
1951	ENSG00000261218	AC099524.1	1934.0	0.1648020457302532	0.0367686982032612	0.1130900143627722	-0.076321316159511	0.0514788867155396	0.1788454307416239	-1.7966604807145876	0.0588235294117647	0.144	0.9053058825209764						0.7830374015961474	-1.7966604807145876	False	False	higher in IGHG1
1952	ENSG00000144747	TMF1	1799.0	0.1651899805008805	0.6178875253029785	0.783042395476699	-0.1651548701737204	1.1350040990843444	1.638597162441885	-0.5297637133936279	0.6470588235294118	0.704	0.9053058825209764						0.782016298087928	-0.5297637133936279	False	False	higher in IGHG1
1953	ENSG00000160310	PRMT2	2423.0	0.1656141439620589	0.4668766023936038	0.3453571885053291	0.1215194138882747	0.818768141002866	0.6167970010917819	0.4086592155379781	0.5294117647058824	0.4	0.9053058825209764						0.7809025758701815	0.4086592155379781	False	False	higher in IGHA1
1954	ENSG00000030066	NUP160	1873.0	0.1656465959814439	0.1255438822012859	0.2272988141348716	-0.1017549319335856	0.2049405423738911	0.3801033719530983	-0.89118640656597	0.1764705882352941	0.272	0.9053058825209764						0.780817484392133	-0.89118640656597	False	False	higher in IGHG1
1955	ENSG00000113407	TARS	2436.0	0.1659322643761157	0.5632061306157715	0.4563487575102894	0.106857373105482	0.9506954206573222	0.851293518683276	0.1593265645302893	0.6470588235294118	0.48	0.9053058825209764						0.7800691602195852	0.1593265645302893	False	False	higher in IGHA1
1956	ENSG00000173588	CEP83	2397.0	0.165962813626415	0.3457758667669021	0.2267367381436788	0.1190391286232232	0.5953198960979688	0.376459640751593	0.6611699042151654	0.4117647058823529	0.288	0.9053058825209764						0.7799892110323385	0.6611699042151654	False	False	higher in IGHA1
1957	ENSG00000129250	KIF1C	2347.5	0.1660770175078142	0.1930134384531771	0.1213149166736798	0.0716985217794972	0.2874220108734408	0.1883329517299893	0.609885101855205	0.2647058823529412	0.16	0.9053058825209764						0.7796904630340036	0.609885101855205	False	False	higher in IGHA1
1958	ENSG00000166016	ABTB2	2242.5	0.1667495979720316	0.0855749161538907	0.0265975505016386	0.0589773656522521	0.1762113530268902	0.0434685051141675	2.019264465708314	0.088235294117647	0.032	0.9053058825209764						0.7779352044803113	2.019264465708314	False	False	higher in IGHA1
1959	ENSG00000271109	AC008555.5	2242.5	0.1667495979720316	0.0496040113671718	0.0178811268373537	0.0317228845298181	0.0678295958863824	0.0240668511009661	1.4948674664983408	0.088235294117647	0.032	0.9053058825209764						0.7779352044803113	1.4948674664983408	False	False	higher in IGHA1
1960	ENSG00000168970	JMJD7-PLA2G4B	2242.5	0.1667495979720316	0.0683007045256067	0.0306658277631272	0.0376348767624795	0.1123529530431941	0.0584288519370794	0.9432851851275432	0.088235294117647	0.032	0.9053058825209764						0.7779352044803113	0.9432851851275432	False	False	higher in IGHA1
1961	ENSG00000163376	KBTBD8	2242.5	0.1667495979720316	0.0579507299200401	0.0222627293096851	0.035688000610355	0.0827992051463802	0.0331407618402695	1.321010124503896	0.088235294117647	0.032	0.9053058825209764						0.7779352044803113	1.321010124503896	False	False	higher in IGHA1
1962	ENSG00000005436	GCFC2	2374.0	0.1668071740652724	0.2335780610707145	0.1678302974926451	0.0657477635780693	0.3366569280833228	0.2726219852394411	0.3043772423682842	0.3529411764705882	0.216	0.9053058825209764						0.7777852751013954	0.3043772423682842	False	False	higher in IGHA1
1963	ENSG00000164011	ZNF691	2302.0	0.1668634816841802	0.1095307197824814	0.0631678233171264	0.0463628964653549	0.1524452586713909	0.0956056406009738	0.6731236320955072	0.1764705882352941	0.088	0.9053058825209764						0.777638698901232	0.6731236320955072	False	False	higher in IGHA1
1964	ENSG00000143390	RFX5	1844.0	0.1673192395004097	0.1903886914316196	0.3007270576395779	-0.1103383662079583	0.2917424276882962	0.4931269865326925	-0.7572639943380026	0.2647058823529412	0.376	0.9053058825209764						0.7764541180426753	-0.7572639943380026	False	False	higher in IGHG1
